,sent_id,file_id,cpt,category,hotel_id
195_18,18,195,1,room,41
195_19,19,195,1,room,41
195_20,20,195,2,room,41
195_21,21,195,2,room,41
195_22,22,195,2,room,41
195_23,23,195,2,room,41
195_24,24,195,2,room,41
195_25,25,195,2,room,41
195_26,26,195,2,room,41
195_27,27,195,3,room,41
195_28,28,195,3,room,41
195_29,29,195,3,room,41
195_30,30,195,3,room,41
195_31,31,195,3,room,41
195_32,32,195,3,room,41
195_33,33,195,3,room,41
195_34,34,195,3,room,41
195_35,35,195,3,room,41
195_36,36,195,3,room,41
196_0,0,196,0,renovation_room,70
196_1,1,196,0,renovation_room,70
196_2,2,196,0,renovation_room,70
196_3,3,196,0,renovation_room,70
196_4,4,196,0,renovation_room,70
196_5,5,196,0,renovation_room,70
196_6,6,196,0,renovation_room,70
196_7,7,196,0,renovation_room,70
196_8,8,196,0,renovation_room,70
196_9,9,196,0,renovation_room,70
196_10,10,196,1,renovation_room,70
196_11,11,196,1,renovation_room,70
196_12,12,196,1,renovation_room,70
196_13,13,196,1,renovation_room,70
197_0,0,197,0,restaurant,70
197_1,1,197,0,restaurant,70
197_2,2,197,0,restaurant,70
197_3,3,197,0,restaurant,70
197_4,4,197,0,restaurant,70
197_5,5,197,0,restaurant,70
197_6,6,197,0,restaurant,70
197_7,7,197,0,restaurant,70
197_8,8,197,0,restaurant,70
197_9,9,197,0,restaurant,70
197_10,10,197,1,restaurant,70
197_11,11,197,1,restaurant,70
197_12,12,197,1,restaurant,70
197_13,13,197,1,restaurant,70
197_14,14,197,1,restaurant,70
197_15,15,197,1,restaurant,70
197_16,16,197,1,restaurant,70
197_17,17,197,1,restaurant,70
197_18,18,197,1,restaurant,70
197_19,19,197,1,restaurant,70
198_0,0,198,0,renovation_room,411
198_1,1,198,0,renovation_room,411
198_2,2,198,0,renovation_room,411
198_3,3,198,0,renovation_room,411
198_4,4,198,0,renovation_room,411
198_5,5,198,0,renovation_room,411
198_6,6,198,0,renovation_room,411
198_7,7,198,0,renovation_room,411
198_8,8,198,0,renovation_room,411
198_9,9,198,0,renovation_room,411
198_10,10,198,1,renovation_room,411
198_11,11,198,1,renovation_room,411
198_12,12,198,1,renovation_room,411
198_13,13,198,1,renovation_room,411
198_14,14,198,1,renovation_room,411
198_15,15,198,1,renovation_room,411
198_16,16,198,1,renovation_room,411
198_17,17,198,1,renovation_room,411
198_18,18,198,1,renovation_room,411
198_19,19,198,1,renovation_room,411
199_0,0,199,0,room,411
199_1,1,199,0,room,411
199_2,2,199,0,room,411
199_3,3,199,0,room,411
199_4,4,199,0,room,411
199_5,5,199,0,room,411
199_6,6,199,0,room,411
199_7,7,199,0,room,411
199_8,8,199,0,room,411
199_9,9,199,0,room,411
199_10,10,199,1,room,411
199_11,11,199,1,room,411
199_12,12,199,1,room,411
199_13,13,199,1,room,411
199_14,14,199,1,room,411
199_15,15,199,2,room,411
199_16,16,199,2,room,411
199_17,17,199,2,room,411
199_18,18,199,2,room,411
199_19,19,199,2,room,411
199_20,20,199,2,room,411
199_21,21,199,2,room,411
199_22,22,199,2,room,411
199_23,23,199,2,room,411
199_24,24,199,2,room,411
200_0,0,200,0,facility,299
200_1,1,200,0,facility,299
200_2,2,200,0,facility,299
200_3,3,200,0,facility,299
200_4,4,200,0,facility,299
200_5,5,200,0,facility,299
200_6,6,200,0,facility,299
200_7,7,200,0,facility,299
200_8,8,200,0,facility,299
200_9,9,200,0,facility,299
200_10,10,200,1,facility,299
200_11,11,200,1,facility,299
200_12,12,200,1,facility,299
200_13,13,200,1,facility,299
200_14,14,200,1,facility,299
200_15,15,200,1,facility,299
200_16,16,200,1,facility,299
200_17,17,200,1,facility,299
200_18,18,200,1,facility,299
200_19,19,200,1,facility,299
200_20,20,200,2,facility,299
200_21,21,200,2,facility,299
200_22,22,200,2,facility,299
200_23,23,200,2,facility,299
200_24,24,200,2,facility,299
200_25,25,200,2,facility,299
200_26,26,200,2,facility,299
200_27,27,200,2,facility,299
200_28,28,200,2,facility,299
200_29,29,200,2,facility,299
201_0,0,201,0,restaurant,299
201_1,1,201,0,restaurant,299
201_2,2,201,0,restaurant,299
201_3,3,201,0,restaurant,299
201_4,4,201,0,restaurant,299
201_5,5,201,0,restaurant,299
201_6,6,201,0,restaurant,299
201_7,7,201,0,restaurant,299
201_9,9,201,0,restaurant,299
201_10,10,201,1,restaurant,299
201_11,11,201,1,restaurant,299
201_12,12,201,1,restaurant,299
201_13,13,201,1,restaurant,299
201_14,14,201,1,restaurant,299
201_15,15,201,1,restaurant,299
201_16,16,201,1,restaurant,299
201_17,17,201,1,restaurant,299
201_18,18,201,1,restaurant,299
201_19,19,201,1,restaurant,299
202_0,0,202,0,facility,380
202_1,1,202,0,facility,380
202_2,2,202,0,facility,380
202_3,3,202,0,facility,380
202_4,4,202,0,facility,380
202_5,5,202,0,facility,380
202_6,6,202,0,facility,380
202_7,7,202,0,facility,380
202_8,8,202,0,facility,380
202_9,9,202,0,facility,380
202_10,10,202,1,facility,380
202_11,11,202,1,facility,380
202_12,12,202,1,facility,380
202_13,13,202,1,facility,380
202_14,14,202,1,facility,380
202_15,15,202,1,facility,380
202_16,16,202,1,facility,380
202_17,17,202,1,facility,380
202_18,18,202,1,facility,380
202_19,19,202,1,facility,380
203_0,0,203,0,restaurant,380
203_1,1,203,0,restaurant,380
203_2,2,203,0,restaurant,380
203_3,3,203,0,restaurant,380
203_4,4,203,0,restaurant,380
203_5,5,203,0,restaurant,380
203_6,6,203,0,restaurant,380
203_7,7,203,0,restaurant,380
203_8,8,203,0,restaurant,380
203_9,9,203,0,restaurant,380
203_10,10,203,1,restaurant,380
203_11,11,203,1,restaurant,380
203_12,12,203,1,restaurant,380
203_13,13,203,1,restaurant,380
203_14,14,203,1,restaurant,380
203_15,15,203,1,restaurant,380
203_16,16,203,1,restaurant,380
203_17,17,203,1,restaurant,380
203_18,18,203,1,restaurant,380
203_19,19,203,1,restaurant,380
204_0,0,204,0,reception,277
204_1,1,204,0,reception,277
204_2,2,204,0,reception,277
204_3,3,204,0,reception,277
204_4,4,204,0,reception,277
204_5,5,204,0,reception,277
204_6,6,204,0,reception,277
204_7,7,204,0,reception,277
204_8,8,204,0,reception,277
204_9,9,204,0,reception,277
204_10,10,204,1,reception,277
204_11,11,204,1,reception,277
204_12,12,204,1,reception,277
204_13,13,204,1,reception,277
204_14,14,204,1,reception,277
204_15,15,204,1,reception,277
204_16,16,204,1,reception,277
204_17,17,204,1,reception,277
204_18,18,204,1,reception,277
204_19,19,204,1,reception,277
205_0,0,205,0,restaurant,277
205_1,1,205,0,restaurant,277
205_2,2,205,0,restaurant,277
205_3,3,205,0,restaurant,277
205_4,4,205,0,restaurant,277
205_5,5,205,0,restaurant,277
205_6,6,205,0,restaurant,277
205_7,7,205,0,restaurant,277
205_8,8,205,0,restaurant,277
205_9,9,205,0,restaurant,277
205_10,10,205,1,restaurant,277
205_11,11,205,1,restaurant,277
205_12,12,205,1,restaurant,277
205_13,13,205,1,restaurant,277
205_14,14,205,1,restaurant,277
205_16,16,205,1,restaurant,277
205_17,17,205,1,restaurant,277
205_18,18,205,1,restaurant,277
205_19,19,205,1,restaurant,277
205_20,20,205,2,restaurant,277
205_21,21,205,2,restaurant,277
205_22,22,205,2,restaurant,277
205_23,23,205,2,restaurant,277
205_24,24,205,2,restaurant,277
205_25,25,205,2,restaurant,277
205_26,26,205,3,restaurant,277
205_27,27,205,3,restaurant,277
205_28,28,205,3,restaurant,277
205_29,29,205,3,restaurant,277
205_30,30,205,3,restaurant,277
205_31,31,205,3,restaurant,277
205_32,32,205,3,restaurant,277
205_33,33,205,3,restaurant,277
205_34,34,205,3,restaurant,277
205_35,35,205,4,restaurant,277
205_36,36,205,4,restaurant,277
205_37,37,205,4,restaurant,277
205_38,38,205,4,restaurant,277
205_39,39,205,4,restaurant,277
205_40,40,205,4,restaurant,277
205_41,41,205,4,restaurant,277
205_42,42,205,4,restaurant,277
205_43,43,205,4,restaurant,277
205_44,44,205,4,restaurant,277
206_0,0,206,0,renovation_room,420
206_1,1,206,0,renovation_room,420
206_2,2,206,0,renovation_room,420
206_3,3,206,0,renovation_room,420
206_4,4,206,0,renovation_room,420
206_5,5,206,0,renovation_room,420
206_6,6,206,0,renovation_room,420
206_7,7,206,0,renovation_room,420
206_8,8,206,0,renovation_room,420
206_9,9,206,0,renovation_room,420
206_10,10,206,1,renovation_room,420
206_11,11,206,1,renovation_room,420
206_12,12,206,1,renovation_room,420
206_13,13,206,1,renovation_room,420
206_14,14,206,1,renovation_room,420
206_15,15,206,1,renovation_room,420
206_16,16,206,1,renovation_room,420
206_17,17,206,1,renovation_room,420
206_18,18,206,1,renovation_room,420
206_19,19,206,1,renovation_room,420
207_0,0,207,0,room,420
207_1,1,207,0,room,420
207_2,2,207,0,room,420
207_3,3,207,0,room,420
207_4,4,207,0,room,420
207_5,5,207,0,room,420
207_6,6,207,0,room,420
207_7,7,207,0,room,420
207_8,8,207,0,room,420
207_9,9,207,0,room,420
207_10,10,207,1,room,420
207_11,11,207,1,room,420
207_12,12,207,1,room,420
207_13,13,207,1,room,420
207_14,14,207,1,room,420
207_15,15,207,1,room,420
207_16,16,207,1,room,420
207_17,17,207,1,room,420
207_18,18,207,1,room,420
207_19,19,207,1,room,420
208_0,0,208,0,facility,217
208_1,1,208,0,facility,217
208_2,2,208,0,facility,217
208_3,3,208,0,facility,217
208_4,4,208,0,facility,217
208_5,5,208,0,facility,217
208_6,6,208,0,facility,217
208_7,7,208,0,facility,217
208_8,8,208,0,facility,217
208_9,9,208,0,facility,217
208_10,10,208,1,facility,217
208_11,11,208,1,facility,217
208_12,12,208,1,facility,217
208_13,13,208,1,facility,217
208_14,14,208,1,facility,217
208_15,15,208,1,facility,217
208_16,16,208,1,facility,217
208_17,17,208,1,facility,217
208_18,18,208,1,facility,217
208_19,19,208,1,facility,217
209_0,0,209,0,restaurant,217
209_1,1,209,0,restaurant,217
209_2,2,209,0,restaurant,217
209_3,3,209,0,restaurant,217
209_4,4,209,0,restaurant,217
209_5,5,209,0,restaurant,217
209_6,6,209,0,restaurant,217
209_7,7,209,0,restaurant,217
209_8,8,209,0,restaurant,217
209_9,9,209,0,restaurant,217
209_10,10,209,1,restaurant,217
209_11,11,209,1,restaurant,217
209_12,12,209,1,restaurant,217
209_13,13,209,1,restaurant,217
209_14,14,209,1,restaurant,217
209_15,15,209,1,restaurant,217
209_16,16,209,1,restaurant,217
209_17,17,209,1,restaurant,217
209_18,18,209,1,restaurant,217
209_19,19,209,1,restaurant,217
210_0,0,210,0,reception,48
210_1,1,210,0,reception,48
210_2,2,210,0,reception,48
210_3,3,210,0,reception,48
210_4,4,210,0,reception,48
210_5,5,210,0,reception,48
210_6,6,210,0,reception,48
210_7,7,210,0,reception,48
210_8,8,210,0,reception,48
210_9,9,210,0,reception,48
210_10,10,210,1,reception,48
210_11,11,210,1,reception,48
210_12,12,210,1,reception,48
210_13,13,210,1,reception,48
210_14,14,210,1,reception,48
210_15,15,210,1,reception,48
210_16,16,210,1,reception,48
210_17,17,210,1,reception,48
210_18,18,210,1,reception,48
210_19,19,210,1,reception,48
211_0,0,211,0,restaurant,48
211_1,1,211,0,restaurant,48
211_2,2,211,0,restaurant,48
211_3,3,211,0,restaurant,48
211_4,4,211,0,restaurant,48
211_5,5,211,0,restaurant,48
211_6,6,211,0,restaurant,48
211_7,7,211,0,restaurant,48
211_8,8,211,0,restaurant,48
211_9,9,211,0,restaurant,48
211_10,10,211,1,restaurant,48
211_11,11,211,1,restaurant,48
211_12,12,211,1,restaurant,48
211_13,13,211,1,restaurant,48
211_14,14,211,1,restaurant,48
211_15,15,211,1,restaurant,48
211_16,16,211,1,restaurant,48
211_17,17,211,1,restaurant,48
211_18,18,211,1,restaurant,48
211_19,19,211,1,restaurant,48
212_0,0,212,0,facility,396
212_1,1,212,0,facility,396
212_2,2,212,0,facility,396
212_3,3,212,0,facility,396
212_4,4,212,0,facility,396
212_5,5,212,0,facility,396
212_6,6,212,0,facility,396
212_7,7,212,0,facility,396
212_8,8,212,1,facility,396
212_9,9,212,1,facility,396
212_10,10,212,1,facility,396
212_11,11,212,1,facility,396
212_12,12,212,1,facility,396
212_13,13,212,1,facility,396
212_14,14,212,1,facility,396
212_15,15,212,2,facility,396
212_16,16,212,2,facility,396
212_17,17,212,2,facility,396
212_18,18,212,2,facility,396
212_19,19,212,2,facility,396
212_20,20,212,2,facility,396
212_21,21,212,2,facility,396
212_22,22,212,2,facility,396
212_23,23,212,2,facility,396
212_24,24,212,2,facility,396
213_0,0,213,0,restaurant,396
213_1,1,213,0,restaurant,396
213_2,2,213,0,restaurant,396
213_3,3,213,0,restaurant,396
213_4,4,213,0,restaurant,396
213_5,5,213,1,restaurant,396
213_6,6,213,1,restaurant,396
213_7,7,213,1,restaurant,396
213_8,8,213,1,restaurant,396
213_9,9,213,1,restaurant,396
213_10,10,213,1,restaurant,396
213_11,11,213,1,restaurant,396
213_12,12,213,1,restaurant,396
213_13,13,213,1,restaurant,396
213_14,14,213,1,restaurant,396
214_0,0,214,0,facility,269
214_1,1,214,0,facility,269
214_2,2,214,0,facility,269
214_3,3,214,0,facility,269
214_4,4,214,0,facility,269
214_5,5,214,0,facility,269
214_6,6,214,0,facility,269
214_7,7,214,0,facility,269
214_8,8,214,0,facility,269
214_9,9,214,0,facility,269
214_10,10,214,1,facility,269
214_11,11,214,1,facility,269
214_12,12,214,1,facility,269
214_13,13,214,1,facility,269
214_14,14,214,1,facility,269
214_15,15,214,2,facility,269
214_16,16,214,2,facility,269
214_17,17,214,2,facility,269
214_18,18,214,2,facility,269
214_19,19,214,2,facility,269
214_20,20,214,2,facility,269
214_21,21,214,2,facility,269
214_22,22,214,2,facility,269
214_23,23,214,2,facility,269
214_24,24,214,2,facility,269
215_0,0,215,0,reception,269
215_2,2,215,0,reception,269
215_3,3,215,0,reception,269
215_4,4,215,0,reception,269
215_6,6,215,0,reception,269
215_7,7,215,0,reception,269
215_8,8,215,0,reception,269
215_9,9,215,0,reception,269
215_10,10,215,1,reception,269
215_11,11,215,1,reception,269
215_12,12,215,1,reception,269
215_13,13,215,1,reception,269
215_14,14,215,1,reception,269
215_15,15,215,1,reception,269
215_16,16,215,1,reception,269
215_17,17,215,1,reception,269
216_0,0,216,1,facility,118
216_1,1,216,1,facility,118
216_2,2,216,1,facility,118
216_3,3,216,1,facility,118
216_4,4,216,1,facility,118
216_5,5,216,1,facility,118
216_6,6,216,1,facility,118
216_7,7,216,1,facility,118
216_8,8,216,1,facility,118
216_9,9,216,1,facility,118
217_0,0,217,0,pool,118
217_1,1,217,0,pool,118
217_2,2,217,0,pool,118
217_3,3,217,0,pool,118
217_4,4,217,0,pool,118
217_5,5,217,0,pool,118
217_6,6,217,0,pool,118
217_7,7,217,0,pool,118
217_8,8,217,0,pool,118
217_9,9,217,0,pool,118
217_10,10,217,1,pool,118
217_11,11,217,1,pool,118
217_12,12,217,1,pool,118
217_13,13,217,1,pool,118
217_14,14,217,1,pool,118
217_15,15,217,1,pool,118
217_16,16,217,1,pool,118
217_17,17,217,1,pool,118
217_18,18,217,1,pool,118
217_19,19,217,1,pool,118
218_0,0,218,0,reception,404
218_1,1,218,0,reception,404
218_2,2,218,0,reception,404
218_3,3,218,0,reception,404
218_4,4,218,0,reception,404
218_5,5,218,0,reception,404
218_6,6,218,0,reception,404
218_7,7,218,0,reception,404
218_8,8,218,0,reception,404
218_9,9,218,0,reception,404
218_10,10,218,1,reception,404
218_11,11,218,1,reception,404
218_12,12,218,1,reception,404
218_13,13,218,1,reception,404
218_14,14,218,1,reception,404
218_15,15,218,1,reception,404
218_16,16,218,1,reception,404
218_17,17,218,1,reception,404
218_18,18,218,1,reception,404
218_19,19,218,1,reception,404
218_20,20,218,2,reception,404
218_21,21,218,2,reception,404
218_22,22,218,2,reception,404
218_23,23,218,2,reception,404
218_24,24,218,2,reception,404
218_25,25,218,2,reception,404
218_26,26,218,2,reception,404
218_27,27,218,2,reception,404
218_28,28,218,2,reception,404
218_29,29,218,2,reception,404
218_30,30,218,3,reception,404
218_31,31,218,3,reception,404
218_32,32,218,3,reception,404
218_33,33,218,3,reception,404
218_35,35,218,3,reception,404
218_36,36,218,3,reception,404
218_37,37,218,3,reception,404
218_38,38,218,3,reception,404
218_39,39,218,3,reception,404
218_40,40,218,4,reception,404
218_41,41,218,4,reception,404
218_42,42,218,4,reception,404
218_43,43,218,4,reception,404
218_44,44,218,4,reception,404
218_45,45,218,4,reception,404
218_46,46,218,4,reception,404
218_47,47,218,4,reception,404
218_48,48,218,4,reception,404
218_49,49,218,4,reception,404
219_0,0,219,0,renovation_room,404
219_1,1,219,0,renovation_room,404
219_2,2,219,0,renovation_room,404
219_3,3,219,0,renovation_room,404
219_4,4,219,0,renovation_room,404
219_5,5,219,0,renovation_room,404
219_6,6,219,0,renovation_room,404
219_7,7,219,0,renovation_room,404
219_8,8,219,0,renovation_room,404
219_9,9,219,0,renovation_room,404
219_10,10,219,1,renovation_room,404
219_11,11,219,1,renovation_room,404
219_12,12,219,1,renovation_room,404
219_13,13,219,1,renovation_room,404
219_14,14,219,1,renovation_room,404
219_15,15,219,1,renovation_room,404
219_16,16,219,2,renovation_room,404
219_17,17,219,2,renovation_room,404
219_18,18,219,2,renovation_room,404
219_19,19,219,2,renovation_room,404
219_20,20,219,2,renovation_room,404
219_21,21,219,2,renovation_room,404
219_22,22,219,2,renovation_room,404
219_23,23,219,2,renovation_room,404
219_24,24,219,2,renovation_room,404
219_25,25,219,2,renovation_room,404
220_0,0,220,0,pool,359
220_1,1,220,0,pool,359
220_2,2,220,0,pool,359
220_3,3,220,0,pool,359
220_4,4,220,0,pool,359
220_5,5,220,0,pool,359
220_6,6,220,0,pool,359
220_7,7,220,0,pool,359
220_8,8,220,0,pool,359
220_9,9,220,0,pool,359
220_10,10,220,1,pool,359
220_11,11,220,1,pool,359
220_12,12,220,1,pool,359
220_13,13,220,1,pool,359
220_15,15,220,1,pool,359
220_16,16,220,1,pool,359
220_17,17,220,1,pool,359
220_18,18,220,1,pool,359
220_19,19,220,1,pool,359
221_0,0,221,0,room,359
221_1,1,221,0,room,359
221_2,2,221,0,room,359
221_3,3,221,0,room,359
221_4,4,221,0,room,359
221_5,5,221,0,room,359
221_6,6,221,0,room,359
221_7,7,221,0,room,359
221_8,8,221,0,room,359
221_9,9,221,0,room,359
221_10,10,221,1,room,359
221_11,11,221,1,room,359
221_12,12,221,1,room,359
221_13,13,221,1,room,359
221_14,14,221,1,room,359
221_15,15,221,1,room,359
221_16,16,221,1,room,359
221_17,17,221,1,room,359
221_18,18,221,1,room,359
221_19,19,221,1,room,359
222_0,0,222,0,reception,318
222_1,1,222,0,reception,318
222_2,2,222,0,reception,318
222_3,3,222,0,reception,318
222_4,4,222,0,reception,318
222_5,5,222,0,reception,318
222_6,6,222,0,reception,318
222_7,7,222,0,reception,318
222_8,8,222,0,reception,318
222_9,9,222,0,reception,318
222_10,10,222,1,reception,318
222_11,11,222,1,reception,318
222_12,12,222,1,reception,318
222_13,13,222,1,reception,318
222_14,14,222,1,reception,318
222_15,15,222,1,reception,318
222_16,16,222,1,reception,318
222_17,17,222,1,reception,318
222_18,18,222,1,reception,318
222_19,19,222,1,reception,318
222_20,20,222,2,reception,318
222_21,21,222,2,reception,318
222_22,22,222,2,reception,318
222_23,23,222,2,reception,318
222_24,24,222,2,reception,318
222_25,25,222,2,reception,318
222_26,26,222,2,reception,318
222_27,27,222,2,reception,318
222_28,28,222,2,reception,318
222_29,29,222,2,reception,318
222_30,30,222,3,reception,318
222_31,31,222,3,reception,318
222_32,32,222,3,reception,318
222_33,33,222,3,reception,318
222_34,34,222,3,reception,318
222_35,35,222,3,reception,318
222_36,36,222,3,reception,318
222_37,37,222,3,reception,318
222_38,38,222,3,reception,318
222_39,39,222,3,reception,318
222_40,40,222,4,reception,318
222_41,41,222,4,reception,318
222_42,42,222,4,reception,318
222_43,43,222,4,reception,318
222_44,44,222,4,reception,318
222_45,45,222,4,reception,318
222_46,46,222,4,reception,318
222_47,47,222,4,reception,318
222_48,48,222,4,reception,318
222_49,49,222,4,reception,318
222_50,50,222,5,reception,318
222_51,51,222,5,reception,318
222_52,52,222,5,reception,318
222_53,53,222,5,reception,318
222_54,54,222,5,reception,318
222_55,55,222,5,reception,318
222_56,56,222,5,reception,318
222_57,57,222,5,reception,318
222_58,58,222,5,reception,318
222_59,59,222,5,reception,318
222_60,60,222,6,reception,318
222_61,61,222,6,reception,318
222_62,62,222,6,reception,318
222_63,63,222,6,reception,318
222_64,64,222,6,reception,318
222_65,65,222,6,reception,318
222_66,66,222,6,reception,318
222_67,67,222,6,reception,318
222_68,68,222,6,reception,318
222_69,69,222,6,reception,318
223_0,0,223,0,restaurant,318
223_1,1,223,0,restaurant,318
223_2,2,223,0,restaurant,318
223_3,3,223,0,restaurant,318
223_4,4,223,0,restaurant,318
223_5,5,223,0,restaurant,318
223_6,6,223,0,restaurant,318
223_7,7,223,0,restaurant,318
223_8,8,223,0,restaurant,318
223_9,9,223,0,restaurant,318
223_10,10,223,1,restaurant,318
223_11,11,223,1,restaurant,318
223_12,12,223,1,restaurant,318
223_13,13,223,1,restaurant,318
223_14,14,223,1,restaurant,318
223_15,15,223,1,restaurant,318
223_16,16,223,1,restaurant,318
223_17,17,223,1,restaurant,318
223_18,18,223,1,restaurant,318
223_19,19,223,1,restaurant,318
223_20,20,223,2,restaurant,318
223_21,21,223,2,restaurant,318
223_22,22,223,2,restaurant,318
223_23,23,223,2,restaurant,318
223_24,24,223,2,restaurant,318
223_25,25,223,2,restaurant,318
223_26,26,223,2,restaurant,318
223_27,27,223,2,restaurant,318
223_28,28,223,2,restaurant,318
223_29,29,223,2,restaurant,318
223_30,30,223,3,restaurant,318
223_31,31,223,3,restaurant,318
223_32,32,223,3,restaurant,318
223_33,33,223,3,restaurant,318
223_34,34,223,3,restaurant,318
223_36,36,223,3,restaurant,318
223_37,37,223,3,restaurant,318
223_38,38,223,3,restaurant,318
223_39,39,223,3,restaurant,318
224_0,0,224,0,facility,228
224_1,1,224,0,facility,228
224_2,2,224,0,facility,228
224_3,3,224,0,facility,228
224_4,4,224,0,facility,228
224_5,5,224,0,facility,228
224_6,6,224,0,facility,228
224_7,7,224,0,facility,228
224_8,8,224,0,facility,228
224_9,9,224,0,facility,228
224_10,10,224,1,facility,228
224_11,11,224,1,facility,228
224_12,12,224,1,facility,228
224_13,13,224,1,facility,228
224_14,14,224,1,facility,228
224_15,15,224,1,facility,228
224_16,16,224,1,facility,228
224_17,17,224,1,facility,228
224_18,18,224,1,facility,228
224_19,19,224,1,facility,228
225_0,0,225,0,renovation_room,228
225_1,1,225,0,renovation_room,228
225_2,2,225,0,renovation_room,228
225_3,3,225,0,renovation_room,228
225_4,4,225,0,renovation_room,228
225_5,5,225,0,renovation_room,228
225_6,6,225,0,renovation_room,228
225_7,7,225,0,renovation_room,228
225_8,8,225,0,renovation_room,228
225_9,9,225,0,renovation_room,228
225_11,11,225,1,renovation_room,228
225_12,12,225,1,renovation_room,228
225_13,13,225,1,renovation_room,228
225_14,14,225,1,renovation_room,228
225_15,15,225,1,renovation_room,228
225_16,16,225,1,renovation_room,228
225_17,17,225,1,renovation_room,228
225_18,18,225,1,renovation_room,228
225_19,19,225,1,renovation_room,228
226_0,0,226,0,pool,437
226_1,1,226,0,pool,437
226_2,2,226,0,pool,437
226_3,3,226,0,pool,437
226_4,4,226,0,pool,437
226_5,5,226,0,pool,437
226_6,6,226,0,pool,437
226_7,7,226,0,pool,437
226_8,8,226,0,pool,437
226_9,9,226,0,pool,437
226_10,10,226,1,pool,437
226_11,11,226,1,pool,437
226_12,12,226,1,pool,437
226_13,13,226,1,pool,437
226_14,14,226,1,pool,437
226_15,15,226,1,pool,437
226_16,16,226,1,pool,437
226_17,17,226,1,pool,437
226_18,18,226,1,pool,437
226_19,19,226,1,pool,437
227_0,0,227,0,restaurant,437
227_1,1,227,0,restaurant,437
227_2,2,227,0,restaurant,437
227_3,3,227,0,restaurant,437
227_4,4,227,0,restaurant,437
227_5,5,227,0,restaurant,437
227_6,6,227,0,restaurant,437
227_7,7,227,0,restaurant,437
227_8,8,227,0,restaurant,437
227_9,9,227,0,restaurant,437
227_10,10,227,1,restaurant,437
227_11,11,227,1,restaurant,437
227_12,12,227,1,restaurant,437
227_13,13,227,1,restaurant,437
227_14,14,227,1,restaurant,437
227_15,15,227,1,restaurant,437
227_16,16,227,1,restaurant,437
227_17,17,227,1,restaurant,437
227_18,18,227,1,restaurant,437
227_19,19,227,1,restaurant,437
228_0,0,228,0,reception,278
228_1,1,228,0,reception,278
228_2,2,228,0,reception,278
228_3,3,228,0,reception,278
228_4,4,228,0,reception,278
228_5,5,228,0,reception,278
228_6,6,228,0,reception,278
228_7,7,228,0,reception,278
228_8,8,228,0,reception,278
228_9,9,228,0,reception,278
228_10,10,228,1,reception,278
228_11,11,228,1,reception,278
228_12,12,228,1,reception,278
228_13,13,228,1,reception,278
228_14,14,228,1,reception,278
228_15,15,228,1,reception,278
228_16,16,228,1,reception,278
228_17,17,228,1,reception,278
228_18,18,228,1,reception,278
228_19,19,228,1,reception,278
228_20,20,228,2,reception,278
228_21,21,228,2,reception,278
228_22,22,228,2,reception,278
228_23,23,228,2,reception,278
228_25,25,228,2,reception,278
228_26,26,228,2,reception,278
228_27,27,228,2,reception,278
228_28,28,228,2,reception,278
228_29,29,228,2,reception,278
228_30,30,228,3,reception,278
228_31,31,228,3,reception,278
228_32,32,228,3,reception,278
228_33,33,228,3,reception,278
228_34,34,228,3,reception,278
228_35,35,228,3,reception,278
228_36,36,228,4,reception,278
228_37,37,228,4,reception,278
228_38,38,228,4,reception,278
228_39,39,228,4,reception,278
228_40,40,228,4,reception,278
228_41,41,228,4,reception,278
228_42,42,228,4,reception,278
228_43,43,228,4,reception,278
228_44,44,228,4,reception,278
228_45,45,228,4,reception,278
228_46,46,228,5,reception,278
228_47,47,228,5,reception,278
228_48,48,228,5,reception,278
228_49,49,228,5,reception,278
228_50,50,228,5,reception,278
228_51,51,228,5,reception,278
228_52,52,228,5,reception,278
228_53,53,228,5,reception,278
228_54,54,228,5,reception,278
228_55,55,228,5,reception,278
229_0,0,229,0,room,278
229_1,1,229,0,room,278
229_2,2,229,0,room,278
229_3,3,229,0,room,278
229_4,4,229,0,room,278
229_5,5,229,0,room,278
229_6,6,229,0,room,278
229_7,7,229,0,room,278
229_8,8,229,0,room,278
229_9,9,229,0,room,278
229_10,10,229,1,room,278
229_11,11,229,1,room,278
229_13,13,229,1,room,278
229_14,14,229,1,room,278
229_15,15,229,1,room,278
229_16,16,229,1,room,278
229_17,17,229,1,room,278
229_18,18,229,1,room,278
229_19,19,229,1,room,278
229_20,20,229,2,room,278
229_21,21,229,2,room,278
229_22,22,229,2,room,278
229_23,23,229,2,room,278
229_24,24,229,2,room,278
229_25,25,229,2,room,278
229_26,26,229,2,room,278
229_27,27,229,3,room,278
229_28,28,229,3,room,278
229_29,29,229,3,room,278
229_30,30,229,3,room,278
229_31,31,229,3,room,278
229_32,32,229,3,room,278
229_33,33,229,3,room,278
229_34,34,229,3,room,278
229_35,35,229,3,room,278
229_36,36,229,3,room,278
230_0,0,230,0,reception,473
230_1,1,230,0,reception,473
230_2,2,230,0,reception,473
230_3,3,230,0,reception,473
230_4,4,230,0,reception,473
230_5,5,230,0,reception,473
230_6,6,230,0,reception,473
230_7,7,230,0,reception,473
230_8,8,230,0,reception,473
230_9,9,230,0,reception,473
230_10,10,230,1,reception,473
230_11,11,230,1,reception,473
230_12,12,230,1,reception,473
230_13,13,230,1,reception,473
230_14,14,230,1,reception,473
230_15,15,230,1,reception,473
